solver_item_id,solver_subset,solver_difficulty_centered,judge_difficulty_centered,kudge_split,solver_difficulty_percentile,judge_difficulty_percentile
659,Korean-Hard,5.668483734130859,1.5332081317901611,Hard,94.22572178477691,77.69028871391076
14,Korean-Easy,5.626035213470459,2.311941623687744,Easy,93.96325459317585,85.56430446194226
121,Korean-Easy,5.568915843963623,5.929656982421875,Easy,93.7007874015748,97.63779527559055
669,Korean-Hard,5.5020270347595215,3.7855992317199707,Hard,93.43832020997375,93.96325459317585
690,Korean-Hard,5.149291515350342,-0.2646234631538391,Hard,93.1758530183727,44.35695538057743
684,Korean-Hard,5.134161472320557,1.5615859031677246,Hard,92.91338582677166,78.21522309711287
262,Korean-Easy,5.1127448081970215,-5.1144843101501465,Easy,92.6509186351706,2.6246719160104988
215,Korean-Easy,4.9034271240234375,1.012953519821167,Easy,92.38845144356955,68.50393700787401
58,Korean-Easy,4.643959999084473,-2.8136916160583496,Easy,92.1259842519685,13.910761154855644
108,Korean-Easy,4.58242654800415,-0.7653132081031799,Easy,91.86351706036746,35.170603674540686
679,Korean-Hard,4.574113845825195,2.682817220687866,Hard,91.60104986876641,88.4514435695538
268,Korean-Easy,4.547903060913086,1.4138524532318115,Easy,91.33858267716536,75.59055118110236
8,Korean-Easy,4.52408504486084,0.971124529838562,Easy,91.0761154855643,67.71653543307087
113,Korean-Easy,4.442519664764404,-1.042001485824585,Easy,90.81364829396325,30.446194225721783
279,Korean-Easy,4.441282749176025,-4.879115581512451,Easy,90.5511811023622,3.937007874015748
705,Korean-Hard,4.4137797355651855,0.622814953327179,Hard,90.28871391076116,62.46719160104986
670,Korean-Hard,4.413767337799072,2.2347211837768555,Hard,90.02624671916011,84.7769028871391
660,Korean-Hard,4.3046875,5.878600120544434,Hard,89.76377952755905,97.3753280839895
656,Korean-Hard,4.234788417816162,4.259925842285156,Hard,89.501312335958,94.750656167979
700,Korean-Hard,4.044011116027832,0.7603515982627869,Hard,89.23884514435696,63.77952755905512
678,Korean-Hard,3.9199514389038086,2.2208282947540283,Hard,88.9763779527559,84.25196850393701
718,Korean-Hard,3.8924028873443604,-1.363459587097168,Hard,88.71391076115486,24.671916010498688
719,Korean-Hard,3.7918195724487305,-0.24797099828720093,Hard,88.4514435695538,45.66929133858268
701,Korean-Hard,3.77441143989563,1.663177251815796,Hard,88.18897637795276,80.5774278215223
112,Korean-Easy,3.721499443054199,1.6535284519195557,Easy,87.92650918635171,79.79002624671917
55,Korean-Easy,3.6536972522735596,-2.6634435653686523,Easy,87.66404199475065,14.435695538057743
236,Korean-Easy,3.6260359287261963,-0.2587067484855652,Easy,87.4015748031496,44.61942257217848
682,Korean-Hard,3.575485944747925,1.3662748336791992,Hard,87.13910761154857,74.01574803149606
738,Korean-Hard,3.556133508682251,1.36815345287323,Hard,86.8766404199475,74.54068241469817
675,Korean-Hard,3.5346951484680176,3.560769557952881,Hard,86.61417322834646,92.91338582677166
185,Korean-Easy,3.517296314239502,-1.2164030075073242,Easy,86.3517060367454,27.821522309711288
54,Korean-Easy,3.398536205291748,-0.31840652227401733,Easy,86.08923884514435,42.78215223097113
649,Korean-Hard,3.326293706893921,2.1439669132232666,Hard,85.8267716535433,83.46456692913385
3,Korean-Easy,3.310152053833008,-0.057251572608947754,Easy,85.56430446194226,49.86876640419948
