solver_item_id,solver_subset,solver_difficulty_centered,judge_difficulty_centered,kudge_split,solver_difficulty_percentile,judge_difficulty_percentile
22,Korean-Easy,0.899514377117157,0.038162633776664734,Easy,66.92913385826772,50.39370078740157
667,Korean-Hard,0.8754990696907043,1.6056230068206787,Hard,66.66666666666666,85.03937007874016
732,Korean-Hard,0.8721863031387329,0.11643759161233902,Hard,66.40419947506561,53.805774278215225
15,Korean-Easy,0.8601312637329102,1.9102897644042969,Easy,66.14173228346458,89.23884514435696
678,Korean-Hard,0.8575262427330017,5.435126304626465,Hard,65.87926509186352,97.9002624671916
741,Korean-Hard,0.8497053384780884,5.392640590667725,Hard,65.61679790026247,97.3753280839895
217,Korean-Easy,0.8404412269592285,-0.3846850097179413,Easy,65.35433070866141,38.05774278215223
659,Korean-Hard,0.8247424364089966,0.34976622462272644,Hard,65.09186351706036,61.15485564304461
273,Korean-Easy,0.8191208243370056,4.147679328918457,Easy,64.82939632545933,95.01312335958005
717,Korean-Hard,0.8131837844848633,-0.12285802513360977,Hard,64.56692913385827,46.71916010498688
176,Korean-Easy,0.8108554482460022,-0.12335661053657532,Easy,64.30446194225722,46.194225721784775
686,Korean-Hard,0.8092445135116577,-0.33177265524864197,Hard,64.04199475065617,39.89501312335958
268,Korean-Easy,0.7941488027572632,0.35993054509162903,Easy,63.77952755905512,61.417322834645674
736,Korean-Hard,0.7938222885131836,0.03243132680654526,Hard,63.51706036745407,50.13123359580053
738,Korean-Hard,0.7935912609100342,-0.240425705909729,Hard,63.25459317585301,43.30708661417323
719,Korean-Hard,0.7934865355491638,1.728132724761963,Hard,62.99212598425197,87.66404199475065
744,Korean-Hard,0.7915224432945251,-0.276965469121933,Hard,62.72965879265092,42.51968503937008
90,Korean-Easy,0.7891740798950195,-0.7121440172195435,Easy,62.46719160104986,32.54593175853018
694,Korean-Hard,0.7664845585823059,0.4667949676513672,Hard,62.20472440944882,63.51706036745407
93,Korean-Easy,0.7573117017745972,1.417091965675354,Easy,61.942257217847775,82.93963254593176
160,Korean-Easy,0.7509009838104248,-3.7868292331695557,Easy,61.679790026246714,6.561679790026247
728,Korean-Hard,0.7443608045578003,-1.60761559009552,Hard,61.417322834645674,13.123359580052494
727,Korean-Hard,0.7231191992759705,5.406824111938477,Hard,61.15485564304461,97.63779527559055
274,Korean-Easy,0.7082377672195435,0.055964864790439606,Easy,60.892388451443566,51.44356955380578
60,Korean-Easy,0.7051241993904114,-1.0364538431167603,Easy,60.629921259842526,26.246719160104988
145,Korean-Easy,0.7006881237030029,1.299383282661438,Easy,60.367454068241464,81.10236220472441
52,Korean-Easy,0.6997780203819275,-0.6459205150604248,Easy,60.10498687664042,34.120734908136484
662,Korean-Hard,0.6982144713401794,-1.0229469537734985,Hard,59.84251968503938,26.77165354330709
126,Korean-Easy,0.6946150660514832,1.3675775527954102,Easy,59.580052493438316,82.41469816272966
73,Korean-Easy,0.6891146898269653,-0.2856912612915039,Easy,59.31758530183727,41.99475065616798
61,Korean-Easy,0.6863157749176025,0.6572977304458618,Easy,59.055118110236215,71.12860892388451
699,Korean-Hard,0.6845373511314392,-0.34771209955215454,Hard,58.79265091863517,39.63254593175853
4,Korean-Easy,0.6771124005317688,-1.524685025215149,Easy,58.53018372703412,13.910761154855644
238,Korean-Easy,0.6710488200187683,-2.1856517791748047,Easy,58.26771653543307,8.398950131233596
170,Korean-Easy,0.6526957154273987,0.06365454941987991,Easy,58.00524934383202,51.70603674540683
726,Korean-Hard,0.6526159048080444,-0.01992226019501686,Hard,57.74278215223097,48.818897637795274
673,Korean-Hard,0.6518151760101318,4.22059440612793,Hard,57.48031496062992,95.53805774278216
188,Korean-Easy,0.6515441536903381,-1.4353046417236328,Easy,57.21784776902887,16.27296587926509
272,Korean-Easy,0.6510511636734009,-1.5692259073257446,Easy,56.95538057742782,13.385826771653544
233,Korean-Easy,0.6407039761543274,0.004995658993721008,Easy,56.69291338582677,49.60629921259843
50,Korean-Easy,0.6263303756713867,0.4082995355129242,Easy,56.43044619422572,62.20472440944882
223,Korean-Easy,0.6154535412788391,-1.4356930255889893,Easy,56.16797900262467,16.010498687664043
